temperature,humidity,soil_moisture,pH_level,light_hours,water_given_ml,nutrient_level,co2_ppm,day_number,yield_kg,water_stress
41.23422152178822,24.693576039647223,33.92803476800937,5.786620072551221,8.50958110455922,121.90397247585123,16.30980061516202,791.6317482018426,24.496278376033384,0.2147132345543824,0
45.40136042355621,25.85969811967827,20.05658255164942,6.390810857155669,7.565707319426122,260.34529552197057,76.6553370339731,449.0708791034016,58.47370162215326,3.465638370062934,1
45.934205586865595,20.03327581354312,65.42903481844635,6.21018953272638,10.128494578887818,234.75141805554887,58.20309197786347,476.5486252532378,75.55942024693502,4.53160785794791,1
38.69708911051054,25.579380779269094,79.11243955466563,6.491322688070177,13.281817594259579,354.9416631473572,91.49446288475109,717.9546973778977,28.024907549246766,8.947967798915702,0
54.39169255529117,15.926677170354347,68.59478721836543,7.240658069108188,6.348372622747003,314.2660431733611,36.48406537675234,1155.1090373876432,58.18900722912359,1.5950277274562032,1
50.502656467222295,34.1552319208113,47.61239708939692,7.051722877317304,12.126432704247101,338.38830375514385,98.27149920671255,1126.7309546216002,10.711021703430243,6.180945060809825,1
53.78997883128378,15.573308640961233,74.22603568394639,5.667979002778318,10.57978582350967,288.79088117506166,57.58276467140232,772.7798866227289,88.29382999380947,3.9039827658647237,1
52.89654700855297,12.548988696683992,44.590860387101,7.280618395549128,9.403592932414536,211.09485942170284,97.34019561875338,513.726835608584,6.234244754556329,5.161466245105794,1
46.9579995762217,23.08738079071472,51.496045054608054,6.443534302299647,11.952643552840481,481.1301259785908,2.706065404711533,542.4861247667485,40.435720645687866,4.456428593466432,1
53.437484700462335,29.749223185181854,48.627786043741,6.987724289771997,13.726595395533058,134.5636639040556,72.7976322412388,702.0368436873018,49.3137317854021,4.4060709377561125,1
36.76985004103839,23.131504748006243,46.857432359931494,5.780078462528705,7.833649689301528,475.5563997861229,81.66215242927363,568.0593560694251,72.14336007970276,6.990279613342345,0
38.919657248382904,18.302623958539257,66.51144615763434,6.841439051414096,7.149178920576957,224.49521874589385,5.3173286676487574,466.38047551230227,11.90156653651791,1.753616947242286,0
35.90454577821076,26.745135516713223,51.60613443616952,5.972652035218916,13.303053961781576,305.06457814691896,57.896966401624574,939.0219868159977,40.67271764696589,6.17059846821448,0
41.506606615265284,20.410070062365996,39.00302732151296,6.3767617942818635,11.35162461965843,143.53692913101844,80.19422935894484,865.1589102341559,27.974041258910713,4.981648940995891,0
42.77354579378964,37.98603070379899,35.4894900595087,5.533725740164209,9.503888172495728,128.3724273484037,56.10387252230728,633.037406382468,29.080964412400604,2.2613763672460823,0
40.42698063547792,37.67935418810716,22.264839018046004,5.8032212758609525,10.586076562114265,271.81817948744117,6.381359040546664,1023.1587060418433,71.09091244587258,2.177828924886792,1
51.57475018303859,25.071154599162863,54.99170971298276,5.68416098624724,11.964911241409952,396.67895055187125,69.34472408983115,1020.7591101646676,1.4914850528649828,6.154583830904748,1
42.135066533871786,19.836519820547757,33.797684924062054,5.979488345876517,12.184255189645738,207.74591101941957,6.059691467330863,792.8015761702095,68.41752772023696,1.8050785069249446,0
40.61869019374762,32.11397241869918,28.888035320982986,5.700036180048644,13.359153446551716,324.939155574128,81.74688950164385,477.2260444095151,73.93585871107956,7.676139685355233,1
45.85392166316497,11.101388304492,59.22979782966066,6.883820053239123,9.414742311164982,211.46013620912734,4.303418330669439,1134.7755200810861,82.12260194578622,1.3448257535986134,1
37.818484499495256,24.243070181309538,60.872555469292934,5.558079804418439,8.347287280155161,255.44522435721632,13.73973810103708,934.928418832777,57.419362290743514,2.3774912187698414,0
51.043939615080795,20.089701828110005,65.12929353545996,6.735481001249996,11.117314134318736,462.5785273895299,27.51075905232685,597.6406553215608,31.01097954450171,4.616371943874367,1
36.491012873595416,37.61607655307664,50.21461378031549,5.781415661651149,9.325823194236243,442.33585019796783,63.33647922608,888.3636376273813,39.45112592939836,5.868013131364336,0
54.73773873201034,10.360090818180476,73.6432763122332,7.390322914355794,10.756787631591823,306.40701736705194,97.6359099631306,724.0171966621042,88.27624740586863,5.66687820673254,1
50.44489538593315,26.584446271550473,76.18056520389368,7.3661881462197085,9.359886387647602,195.2422509888315,11.782285261993442,908.2797117887663,80.3068143792267,0.9777269028362032,1
38.97431363068345,32.21990743199878,68.44225638754936,5.951006205041925,7.223966293425396,177.27356509320913,14.270766921391843,779.0967165848167,42.71733181894978,1.4726418826608378,0
35.11044234247205,24.550539625721235,58.13560892049124,6.728842596446059,9.755414013271668,481.6349412142857,36.887039670098034,788.3777201917867,85.87567063998301,6.456183713245495,0
51.30922856909668,12.56209090488165,38.22325721547132,5.556010638944917,11.527342575528262,181.086638604275,83.62191377553202,988.7056735258875,75.0659387865813,3.9156056226143052,1
49.13714687695234,39.173841700837066,78.97669529721327,7.363577086102348,12.394270461341199,423.26732436501567,46.72309527508142,890.9805968511806,82.09808754938153,5.7099485226526845,1
49.58014336081975,25.540312941282938,36.4481700315163,6.545974616383419,9.946610214372374,247.5880838142149,32.16106002558217,463.9621529953805,62.46795111183289,2.364982558012923,1
50.42540693371892,28.42558732957034,32.15941531942586,5.586446302835558,7.321903121683207,494.26393902329534,56.120383220886126,452.29885635704295,78.18886391157955,4.164669915058098,1
36.480893034681806,17.09829348122522,46.52924682719497,6.184999986016274,9.317501677195452,247.26229614511516,26.052319744575,644.0073899973802,81.25895272008931,3.209167744158804,0
42.169314570885454,24.504942553204113,23.410434242743307,5.653698923722469,12.290351430733587,240.60664996429045,40.115990724752095,744.196797230997,9.281492608660427,2.743964845523562,1
37.317381190502594,22.874484758749656,78.70966788030745,6.28588887874672,9.302874164936583,354.9854515510492,33.260514923204184,620.1780473434288,87.86952789945927,3.898562054149937,0
52.26206851751187,12.246875260059511,55.30601338498549,6.839852684322646,11.57224634883378,484.6067226507277,80.41410224146459,921.1678864559344,31.025178888765698,6.608338053812755,1
47.46596253655116,13.184810606424016,53.41712549985051,6.439779816082879,10.057709453424717,490.4838423185732,92.42557264380008,556.0863453804975,40.59095586250199,7.588536859749888,1
41.617960497052984,35.12417558856323,59.34777679398319,6.267444349438909,7.929785000875174,382.8824585867941,75.95721921569118,963.3128771169357,72.27133832735338,5.559511856110064,0
36.27116700572047,17.19459856619771,49.8214188666324,5.738314091080929,12.369204064184594,401.84254625454145,43.90835760299835,1018.5205935111442,60.84066750152479,6.081551257305519,0
41.21964643431325,15.848748144958916,21.923811025672496,5.989878091387313,6.673707632565496,325.3608703892111,50.43349774966638,499.45544607652045,81.37539211924516,3.7331782475365367,1
41.50366644053494,25.147343537504177,56.738677330423805,5.700286575476702,10.199122262041204,402.3102956529327,12.507369392943568,920.6449946903904,37.051637569909495,3.8511542864902752,0
49.59212356676128,33.06241394087539,62.97043261738584,7.114997463313322,7.6711282739472395,443.9118619881986,74.68647111345378,1169.1487807200913,34.595934730854275,5.812821145484183,1
47.75114942710427,11.858395557369638,45.00494363744319,5.770479655969445,6.536525028331005,294.4381212780093,59.64756793950441,554.2590538106774,3.8519964587187707,3.551720003053007,1
52.744254851526534,27.304237589147675,65.43773432427157,6.690746733097787,10.02347149666599,347.9449051320412,90.24399961374364,1127.4422648929235,42.64528390026923,5.779444983362075,1
44.44429850323898,13.5763132852172,33.62007796030524,6.185480827177692,9.99649724747939,314.9266780932191,20.06111435751532,884.8383594192132,66.16636932961978,2.3637323045009255,0
37.39188491876603,11.093831524768554,33.27659546397104,5.951956769310367,11.655207213405767,324.98824541147087,75.97261219326121,872.7558938653696,28.106084586359447,6.854843970563669,0
49.2648957444599,11.582318564866522,29.68501926125444,6.778936878984208,11.95800554441524,456.01916394957635,68.46716617191898,441.53814585669375,42.64538623064573,5.949390650218129,1
50.21570097233795,35.02492324625324,42.31968558734971,6.414004618753881,11.822331909543173,242.24673208222808,26.58455338097522,998.6402227091186,20.745799163675024,2.3858137773841133,1
46.22554395138992,13.539174508841846,70.820722123345,6.3002909345691185,9.27646986333404,183.2736102402497,66.73786395408251,782.6184421184466,70.55090252843146,5.211238114193436,1
50.41934359909122,11.354540932368758,69.67472372894386,6.685704009784443,11.0535182978125,282.51204410945167,92.43733805766496,976.9395134681073,6.446040520703239,6.5044478938118075,1
44.87591192728782,23.13699661428737,42.96945247781023,6.482535256980001,10.615561941151682,183.23407619250605,91.84359876671189,1047.3448827572847,64.48447495004484,6.487599715638942,0
45.45465658763988,35.319804158260744,55.3471241588142,6.106968417103122,9.372494048935357,299.36017026480766,71.96265745161413,819.0370986978228,35.10460105704851,4.258075149142247,1
43.55082036717099,17.87225129467906,63.24897898849494,6.618122575530503,10.777701553487946,461.40324214282344,4.80731125340601,610.9154506226514,4.743646244840871,3.7003050688451724,0
35.5083825348819,22.651378525777492,34.472406477681375,6.838997153101389,13.577983013650101,346.9734081929911,87.22643373201615,513.2579931142507,77.81226285626072,8.384023446080471,0
37.15782853986609,11.197675976912537,30.088465153684822,5.553386317173708,7.543149949451019,442.17314132123107,65.777860700454,528.4025023459315,44.89496768630487,5.548769047988335,0
35.628583713734685,23.472355424046278,78.32575959273866,6.431743457815351,13.246176766284211,166.4763678462047,31.043425318273442,1093.547723156639,54.93870726545162,3.7995906563590087,0
47.72820822527561,27.32839241911401,57.05343879257711,5.6153665691670875,6.427644111865587,460.3494370148707,18.72503617056993,498.86247650431096,66.88276223720112,2.358482185828555,1
41.287119621526536,27.127211612564345,78.88494331001984,5.872810828136222,8.467113703213286,340.71486576284633,11.620386299731711,707.7552584372547,59.956698970106984,4.218773468478548,0
45.17141382329406,19.972800765230957,40.26535922793374,6.621017468155946,8.305161988892227,112.70391549619193,5.0236899257760985,667.4197170312246,66.77711837331505,0.1,1
53.15132947852186,19.465995419894064,62.18190199844789,7.232377830531162,11.010920863047247,353.24758211401473,75.41032479507564,1092.3645333911763,69.6053516120072,5.7643073324306595,1
39.9858445829775,13.198708568097937,33.35621819247426,7.26561135837697,7.049799614218323,480.5587825043672,23.584299894327533,782.1548005554332,54.02363775081498,3.1023877814174887,0
43.207658460712594,21.003949619388052,35.672010276434776,5.6398880202772625,13.05878089471803,131.66680019014484,2.425293604325507,1197.1571338785102,33.907404781698105,1.1764937934470805,0
50.11102277086097,12.98484006618894,50.714127276177436,6.3382101725734135,12.628411267720331,332.9824521878288,39.72706518419893,989.6437970425158,22.882793474470837,4.354857512635174,1
39.575963309832446,32.99787834136155,39.17708753048427,6.666012966009102,11.216526557482222,466.1914411478859,48.26070805923389,1080.7388603234285,82.26129129875085,6.809871051880792,0
36.53959819657586,38.98822893244558,30.057293830435068,5.794139809100686,9.667310654337582,103.87806733374983,16.92302309001269,478.9378128213399,88.29323601743982,1.715125294363279,0
40.79502905827536,39.10223370000121,35.77284211935956,7.030864433489543,13.463648337136627,352.36517058632927,4.404833616254978,602.4818042119167,33.1896479588388,3.652537338869624,0
38.22442574508009,35.95213298126181,22.14490366795188,6.988470516874478,12.645972437764447,289.96091673238504,18.912548309806887,508.3569564574626,11.10796561650702,3.4708096288898207,1
53.59395304685146,28.023764480188575,62.265417288649196,7.306682027413589,9.994521184649958,238.79572745944424,67.91027618365743,770.8975779204477,21.028359440478813,2.9472542436864346,1
51.16240759128834,31.025970917316396,49.5269994251517,5.516972024166886,11.61498683563449,351.0145959781504,8.22436772512064,974.6299905295278,61.360061138847065,1.2296387276814778,1
47.66807513020847,18.556174080412422,25.65458398427154,5.933368487978005,10.535439617437476,121.08083783496677,55.50370305569938,535.2508545624001,16.564003296249766,2.40838760804829,1
52.429211803754356,28.92311260517862,30.301639587709474,7.1543734284906435,10.703537907106117,401.2252185149601,14.641198790816667,504.13483565579105,71.21100457548893,2.626165012656609,1
51.07344153798229,23.669486483196323,26.15207228675864,6.841160101653871,8.64780855549977,101.79179076788304,19.568917358041936,891.6869990243523,84.07272158872422,0.2981130302831855,1
38.73140117772072,24.460520193307975,56.75556849655259,7.288779707396982,9.696676836999174,222.7742975169409,39.307788326669865,584.2502030107391,87.72863635709625,3.0792988708424507,0
52.85117996979956,32.73329681125474,25.65262181674963,5.614359309060533,6.624971446317954,301.5834550738714,10.082533605373134,783.4600574029928,1.8392955377401612,0.1,1
45.786844838313016,18.457550667917552,65.25693998211297,6.693927931432886,8.85878953331674,250.80890022662066,17.320350278221287,440.8941821821742,87.2338748458975,2.626095502260857,1
51.14880310328125,19.541188350835597,21.23065515922347,6.638093149787348,11.566628122897216,222.990374082233,34.895241145135415,944.4902496539719,67.61749772166559,1.8320138211972898,1
52.92182599846986,37.7392537338591,34.96254727975352,5.571348832721065,13.62572824404949,432.33405818723844,32.96690054983669,833.0531053136428,8.564520903742203,3.3489445944767975,1
41.36006949943728,11.686728845529167,73.44000055351444,6.527044153824967,13.704512902104163,473.93302970876357,74.92714856757318,917.9383191669062,38.37164219008538,8.721607441834545,0
37.201038490553536,24.56902895240021,63.11187908733476,6.719040622619849,10.445782952999133,449.4850739623555,7.478230512642437,620.3251040477968,64.00409271215582,4.280590941250001,0
39.55870325083883,37.384024012235855,24.37809997554126,5.882586348404215,10.852978014476657,308.97252521999985,86.04507356663434,622.8823802892249,87.10169433949444,6.912997671217436,1
43.54215577252513,28.31089023454471,69.26756626911079,6.046659166249325,7.48576948400774,453.6656700773932,81.62321707394548,1041.0884264726064,15.772725425025332,7.193499348113875,0
51.36029531844986,26.392212226363963,49.58210729241229,6.780694692595474,11.562464864748247,468.3446260726175,76.59916396919384,974.849850387861,12.49599537342586,6.392026382788962,1
52.21461166512687,17.492325376880657,70.80698163012975,6.436601895199916,6.56527034139509,263.6953588189848,30.937236246313248,863.7829209588917,43.511234793569066,2.4879623702539564,1
35.13904261062381,20.29826467193345,56.04438646702361,7.216027315136653,8.277485486395555,213.37834380217816,82.28817855407875,902.5147806256643,88.12890043646404,5.616164063706971,0
45.214946051551316,35.561452474140786,60.90998192197152,6.184763532018376,11.346906778283538,139.30608232532813,18.28020802892808,475.23534360088433,88.42412937322095,2.5020357104746234,1
43.34822006297558,26.776543953053743,79.61009362374249,6.033319316776402,8.482481052347914,291.63676841969163,12.440920585502823,1084.9370435610028,21.51232669476184,3.187513270963648,0
39.442156209414605,25.442265812703397,33.94013275544109,7.469731880689686,6.398774992915635,478.5187681753766,4.4956333489487355,1015.9256264093301,29.741243317431163,2.090988954512894,0
37.39730734667366,12.987391406200867,57.4367344856833,7.322271540260167,12.65496327480771,324.3630112281484,93.9310363005576,872.3932270587582,82.7228787080189,8.371472859275105,0
41.75230342807256,10.480844693653694,47.6192834034439,5.55798548999796,8.482640057076505,367.0248407144686,30.80108977052737,1134.8761048807257,67.13573417668577,3.1238140694089616,0
53.858194078250385,38.91055566061147,22.367117175361486,7.041457230613132,6.504841798869427,145.15352739673904,91.7617880177906,534.9103261595199,88.50847857918565,2.9566156110595294,1
41.464058640415104,21.309585018605247,20.8682384901719,5.720669547650406,6.5983053160229215,157.40786565690252,27.26135615193297,949.3259088273335,81.38335267139989,0.5282535791477363,1
45.37581243486732,28.09639186298513,27.15371466907152,5.554970389658742,8.014070390310028,285.789304783869,90.75659593363496,1170.3854221217287,20.3586445282369,5.241504706302625,1
49.060379177903556,12.39145219561855,58.94550443231289,6.047391031932698,7.42412757777221,480.5059195934903,90.39290528460883,648.0071716559366,69.37541734714151,7.39987691304151,1
42.27259204758588,30.493428571691396,54.02978527480353,6.038691758122209,12.194400942241206,244.31385663661155,92.36760450107128,412.2338512540076,5.370870840410495,7.127509656514891,0
54.435641654419214,37.97700126117883,53.20577366982364,7.138637524693929,8.573472373336276,450.99361652701344,49.61534392841938,987.8939735753065,74.60495008673266,3.9152604583746204,1
54.24894589884222,27.26995758992259,21.911405751695604,6.92133449188567,12.43756628031866,148.1154373702846,86.5946286798892,405.58425956490163,55.14010862001473,4.01017715796419,1
40.035645916507285,13.783459671262317,48.158179781600424,7.463218854664029,7.390767982585222,346.80688277348406,95.07658961673202,1098.0269193457336,87.04908663728155,4.7449886389598674,0
44.94497011784771,27.451645824204302,75.4773690705517,6.923025800623637,9.943033436352671,340.2451907642073,32.461694189717946,445.0410016828559,87.40292099221706,3.7750965759041284,0
41.017566196335395,32.99041639313957,43.855512158638795,6.336511106512096,11.50429706842503,443.9499000281074,41.887440568255506,922.2117838975017,5.573359812191974,6.257156286128099,0
40.69680988754935,22.19249609722056,57.49534818730738,6.897855321890434,11.21592683092684,101.3266817619606,71.9240187335744,701.7473155385203,15.446933700019105,5.1378313576058705,0
35.737738947090655,36.39513243824403,66.78912053738861,7.498918134372804,10.80903527944215,175.97266687902885,30.03598217233009,562.6725229733863,44.57863425868224,3.047556647283421,0
47.19128667959794,29.460488600720936,67.03551674851326,6.920283765125056,13.39857281544936,187.87505017179268,75.38093089126589,1118.6067198830633,80.15441724515343,5.785345883889754,1
45.05358046457723,36.977467548676074,51.15680494371628,7.023362711960637,7.828201181653955,479.98643523629494,7.389214521353393,996.9966815414898,74.30006280664507,2.719276047850756,1
36.02957502499979,28.705159337420117,71.47711672414019,7.376730030380519,9.949753635696844,161.47746250795797,52.34983842885422,672.3524529146081,87.79330237166009,4.62725871836264,0
40.572929284732226,13.938639160144728,43.48268560182482,5.727302522623367,13.071940400579269,114.78494008822415,12.23134840837452,627.32247428578,56.62757054002067,2.9817484878462053,0
53.165317719333075,19.290751333155676,73.3215928870879,6.909568586895453,6.623150124761256,313.7845978967232,29.332347643667646,988.8098353289115,24.090716760545853,2.263189284147231,1
39.79123781333945,16.053848447573706,34.41362998373272,7.2016119159348975,6.447106146024602,311.42338497347265,25.8625392486472,1069.2566100850645,3.2595975554659598,1.7419000191158256,0
37.89789744182446,37.26479493150587,36.81298441943426,7.408757200441786,7.866418300466331,437.6187861471457,83.89320735626661,972.6803714366475,21.063384164849403,6.508417727070404,0
44.789055205551264,32.81200201862448,23.187237451940067,5.921938579423399,11.064169756304148,479.54386007112083,19.351725540619746,911.9913800285931,61.774587815826216,4.519960729237939,1
54.71300908221201,30.291951067300182,67.73491019253697,6.507858015448488,8.079037011598455,315.4181768560524,80.84479201591189,582.3397801509191,84.36473410087119,4.16442594483669,1
39.84110543023001,19.02898958894865,45.02331417396233,6.861109695288963,7.521919070470392,471.9976729678622,79.3960345907922,1082.2431866211778,29.88133005774383,6.430630894490959,0
48.44271094811757,15.521343161506405,33.74699683468394,5.994935459002675,9.670418522866337,390.0636605199319,49.88830555572299,999.7295867666999,79.81338972603659,4.44916865619212,1
50.232392306574354,32.69353263966735,33.90741665699478,6.700945726500548,10.908784550155293,205.82365119823402,23.38432555961296,813.8194318131316,36.54084235070408,2.2900427184479897,1
39.752750879847994,24.22473837637239,74.08399647375398,6.015157564995999,7.988461656133923,471.36828437757055,22.689633995622273,809.2702098134246,28.74441244316953,4.87043404676694,0
49.56432697223719,16.773686564518876,70.0349960276622,6.166914041063294,8.405529493789937,366.9772704727499,46.49246471158478,855.3384222458772,46.795981852523624,3.7564770337507385,1
42.355662654385064,28.498659344958252,53.211853121431,6.383037393021731,10.90847443849211,265.63837309705355,0.880900739351631,1062.6211153429301,40.80461431686537,2.480151497455818,0
47.64611661187159,11.21001556415356,56.96664802494327,6.558380197493134,13.565907375915621,372.0968338067723,53.135075461136616,993.807639070046,83.24198816653163,6.2559782402191235,1
47.670594215217896,19.785107623847605,48.459534233017465,6.398731743250301,11.397933819504706,260.5251310975003,95.27795257670554,1084.9959951567066,43.14312526673139,6.594386841741861,1
45.71549368149517,24.05670983773404,43.49999257272853,6.486391039575858,12.26323314867648,145.6735071951837,15.47068818625965,805.8262173269779,25.960184850076793,1.8610015760892082,1
36.80579540108817,14.438750023282175,74.9286128730999,6.097177512576585,8.934480758043751,387.5914988707599,57.33456214756034,899.7192472146057,76.83090197517133,6.290882953491507,0
51.70604991178476,39.53963432772519,27.536762211218125,5.817930188045262,8.178034875075728,429.6350448682975,96.17786886444568,1083.6574455167838,90.887456049361,5.284729681490522,1
41.41560129943472,16.272920937688426,45.10680738297368,5.594699954653679,9.63414194562098,391.5224796077551,86.05221394916002,585.8560481413723,59.33542772631915,7.873061225547925,0
38.73037020799708,13.910593901297966,40.67371447927252,5.891957444983335,12.45706262969339,191.64586710267062,85.03801163813402,755.2165442049792,23.541523204272277,6.237102019252087,0
