temperature,humidity,soil_moisture,pH_level,light_hours,water_given_ml,nutrient_level,co2_ppm,day_number,yield_kg,water_stress,heat_stress_index,water_efficiency,pH_deviation,growth_score
35.92900825439995,13.639089940166023,60.33404898803631,6.232606290524678,6.85977123174945,211.892298723046,17.51107692938576,1186.7969465474634,35.25799815634912,3.0623540342025493,0,31.028618503972666,3.4547254293349727,0.26739370947532226,1.2012198175715192
47.150897038028766,19.083253848159018,20.320348518181312,6.790883666366993,12.283560246817917,315.02592663308553,63.164018992501326,1059.9212861817068,41.565142305172365,4.909902425874959,1,38.15297166457764,14.7758338173713,0.2908836663669927,7.7587903272554115
38.41048247374583,25.97412723651692,79.09229396681613,7.3950459611024755,6.899983662511083,379.3147706522367,9.04536669903504,460.7985952131274,76.86682640021064,3.5058638114049168,0,28.433694883855058,4.735970863930986,0.8950459611024755,0.6241288244476357
36.30103185970559,26.93249763339243,72.66995621454886,5.582539494749244,11.793825898454688,352.2549155836974,97.1352675086055,849.0840226748323,8.901156314695829,8.95324062982401,0,26.52425731319335,4.781527418827645,0.9174605052507561,11.455964335963156
53.977710745066666,28.01749590961408,73.70637354380551,7.337705711766208,9.085269518208662,476.6570950949578,63.2397264412137,720.0983941363737,54.51560677819446,4.641936459251387,1,38.85450784496429,6.380407353269006,0.8377057117662083,5.745499589762131
54.31264066149119,14.987659910491018,59.55467222305232,6.718163310042027,6.587027117950208,418.2435699277893,98.58955209217558,1045.1620541563211,53.03941132357341,5.957745911466326,1,46.172446790739826,6.906875300838798,0.21816331004202727,6.494120531777252
51.167946962329225,21.392122144649463,40.68721571927219,7.114628601538104,12.501840395452684,322.8307367897721,33.889342347863604,444.0193884570666,39.26931123400077,3.667899800575244,1,40.222037249238305,7.744118459811793,0.6146286015381044,4.236791491398465
41.09227538346741,28.515826813509,73.61891894542885,6.267749906868556,10.637044561892909,185.87307666940305,97.1205161190398,557.7030013157616,75.67971772816837,7.080007239584346,0,29.374473301387656,2.4909644805406232,0.2322500931314444,10.330752578322649
36.95344228012768,39.09456593901354,37.491015689071546,6.443685949675228,7.886092102908584,280.349692560896,14.556224772862356,791.3560529781035,85.86010552021234,2.4518588730966338,0,22.506654421187854,7.283509866966008,0.056314050324772325,1.1479172922943213
48.684660530243136,31.82893413099066,53.76269260053217,7.237701503602328,13.157449394661343,377.35289767779096,4.069477234702845,526.1181303582616,42.88022757222497,3.090124606904649,1,33.18885199817564,6.890692910781453,0.7377015036023282,0.5354394077832906
43.80304987479202,37.67811271281873,25.983858340632946,6.329695939619646,6.362066510964412,435.184869934434,3.298406045460256,954.1721141554386,42.053234589855975,1.611783043238704,1,27.29888737131568,16.12759985769426,0.17030406038035384,0.20984678641385254
37.44076469689558,32.86636174942531,75.317337807965,6.56931913349817,7.614556865582103,483.8944897689549,46.48703705992271,1056.6137769118386,46.18573567036703,6.274073593539907,0,25.135347529862756,6.340557777140548,0.06931913349816998,3.5397818720520418
44.903538202225405,27.75150906677201,28.4462274662728,5.540389846168666,12.016375422446888,342.1811064551671,8.300419747859477,963.6159149021148,66.08116277497554,1.7443086328061026,1,32.442128726733394,11.620541437679766,0.959610153831334,0.9974095985417142
35.68777042230437,15.760701074090337,33.49380834382444,5.817196011676085,11.675023442479112,310.767746921773,51.216788416760174,752.2269709119859,61.12542616290661,5.19108016895068,0,30.06312760603735,9.009377677991619,0.682803988323915,5.979572054141677
53.186408041575646,30.000569556775392,53.4880494876929,6.7833730159496,8.314173549795825,107.07676924845931,32.75005035089005,1102.710133002117,21.05514542861984,0.1,1,37.23018270231236,1.965142269822753,0.28337301594959996,2.722896023818515
40.17559963200034,28.701386978797213,65.8455800127789,6.933953802127754,6.496199002822265,128.83962766007198,33.56289924741156,510.14890537595335,6.750581373940898,1.491282579112511,0,28.644645310567697,1.9274217926666455,0.43395380212775425,2.1803127262285913
48.25044568707964,28.074075113717992,57.16107835617794,6.665201873568999,12.86462457779955,162.4419990549601,63.56089965451698,608.2708671192071,86.43287168351104,4.2771416345860445,1,34.7045793221852,2.792967456004971,0.16520187356899907,8.1768711188255
41.23422152178822,24.693576039647223,33.92803476800937,5.786620072551221,8.50958110455922,121.90397247585123,16.30980061516202,791.6317482018426,24.496278376033384,0.2147132345543824,0,31.052017675948864,3.490146905931943,0.7133799274487789,1.3878957113391106
45.40136042355621,25.85969811967827,20.05658255164942,6.390810857155669,7.565707319426122,260.34529552197057,76.6553370339731,449.0708791034016,58.47370162215326,3.465638370062934,1,33.66070567579749,12.3640811553049,0.10918914284433079,5.799518444710065
45.9342055868656,20.03327581354312,65.42903481844635,6.21018953272638,10.128494578887818,234.75141805554887,58.20309197786347,476.5486252532378,75.55942024693502,4.53160785794791,1,36.732079488888886,3.5338676633965167,0.2898104672736199,5.895097015722992
38.69708911051054,25.57938077926909,79.11243955466563,6.491322688070177,13.28181759425958,354.9416631473572,91.49446288475109,717.9546973778977,28.02490754924677,8.947967798915702,0,28.798613336439974,4.430543684856317,0.008677311929822906,12.152127669200173
54.39169255529117,15.926677170354347,68.59478721836543,7.240658069108188,6.348372622747003,314.2660431733611,36.48406537675234,1155.1090373876432,58.18900722912359,1.5950277274562032,1,45.72890327451829,4.515654918051522,0.7406580691081883,2.316144418042864
50.502656467222295,34.1552319208113,47.61239708939692,7.051722877317304,12.1264327042471,338.38830375514385,98.27149920671256,1126.7309546216002,10.711021703430244,6.180945060809825,1,33.253357024671914,6.960946672365418,0.551722877317304,11.91682721875672
53.78997883128378,15.573308640961232,74.22603568394639,5.667979002778318,10.57978582350967,288.79088117506166,57.58276467140232,772.7798866227289,88.29382999380947,3.903982765864724,1,45.413099409980255,3.8389751440363495,0.8320209972216821,6.092133173489958
52.89654700855297,12.548988696683992,44.590860387101,7.280618395549128,9.403592932414536,211.09485942170284,97.34019561875338,513.726835608584,6.234244754556329,5.161466245105794,1,46.25856530351352,4.630201264668999,0.7806183955491282,9.153475755603578
46.9579995762217,23.08738079071472,51.49604505460805,6.443534302299647,11.95264355284048,481.1301259785908,2.706065404711533,542.4861247667485,40.435720645687866,4.456428593466432,1,36.116627402357196,9.16507377799802,0.05646569770035281,0.32344635213189965
53.437484700462335,29.74922318518185,48.627786043741,6.987724289771997,13.726595395533058,134.5636639040556,72.7976322412388,702.0368436873018,49.3137317854021,4.4060709377561125,1,37.54024811237439,2.7114581292313487,0.48772428977199667,9.992636435282975
36.76985004103839,23.131504748006243,46.85743235993149,5.780078462528705,7.833649689301528,475.5563997861229,81.66215242927363,568.0593560694251,72.14336007970276,6.990279613342345,0,28.264430432960815,9.936939286869917,0.7199215374712953,6.397126950052734
38.9196572483829,18.302623958539257,66.51144615763434,6.841439051414096,7.149178920576957,224.49521874589385,5.317328667648757,466.3804755123023,11.90156653651791,1.753616947242286,0,31.79633873625901,3.325291213903399,0.34143905141409636,0.3801453402453404
35.90454577821076,26.745135516713223,51.60613443616952,5.972652035218916,13.303053961781576,305.06457814691896,57.896966401624574,939.0219868159976,40.67271764696589,6.17059846821448,0,26.301826353167954,5.799030501225554,0.5273479647810841,7.702064682642666
41.50660661526528,20.410070062366,39.00302732151296,6.376761794281864,11.35162461965843,143.53692913101844,80.19422935894484,865.1589102341559,27.974041258910717,4.981648940995891,0,33.03507912457899,3.5881516660572004,0.1232382057181356,9.103347883455331
42.77354579378964,37.98603070379899,35.4894900595087,5.533725740164209,9.503888172495728,128.3724273484037,56.10387252230728,633.037406382468,29.080964412400604,2.2613763672460823,0,26.525573555457186,3.5180658085122096,0.9662742598357914,5.332049304959642
40.42698063547792,37.67935418810716,22.264839018046004,5.8032212758609525,10.586076562114265,271.8181794874412,6.381359040546664,1023.1587060418432,71.09091244587258,2.177828924886792,1,25.194355414278697,11.683647554001903,0.6967787241390475,0.6755355537356701
51.57475018303859,25.071154599162863,54.99170971298276,5.68416098624724,11.964911241409952,396.67895055187125,69.34472408983115,1020.7591101646676,1.4914850528649828,6.154583830904748,1,38.64436483051695,7.084601498780337,0.8158390137527602,8.297034687948921
42.135066533871786,19.83651982054776,33.797684924062054,5.979488345876517,12.184255189645738,207.7459110194196,6.059691467330863,792.8015761702095,68.41752772023696,1.8050785069249449,0,33.776935709479325,5.970107249168365,0.5205116541234833,0.7383282720847807
40.61869019374762,32.11397241869918,28.888035320982983,5.700036180048644,13.359153446551716,324.939155574128,81.74688950164385,477.2260444095151,73.93585871107956,7.676139685355233,1,27.57441522809064,10.871880740384547,0.7999638199513557,10.920692406307676
45.85392166316497,11.101388304492,59.22979782966066,6.883820053239123,9.414742311164982,211.4601362091273,4.303418330669439,1134.775520081086,82.12260194578622,1.3448257535986134,1,40.76349976649945,3.5108890255147434,0.3838200532391234,0.40515574640396546
37.818484499495256,24.243070181309538,60.87255546929293,5.558079804418439,8.347287280155161,255.44522435721632,13.73973810103708,934.928418832777,57.41936229074352,2.3774912187698414,0,28.650122760774952,4.128570776165737,0.9419201955815613,1.1468954108345004
51.0439396150808,20.089701828110005,65.12929353545996,6.735481001249996,11.117314134318736,462.5785273895299,27.51075905232685,597.6406553215608,31.01097954450171,4.616371943874367,1,40.78936434509055,6.995062288719072,0.23548100124999571,3.058457504582704
36.491012873595416,37.61607655307664,50.21461378031549,5.781415661651149,9.325823194236245,442.33585019796783,63.33647922608,888.3636376273813,39.45112592939836,5.868013131364336,0,22.764525536070714,8.636906881605366,0.718584338348851,5.906648070078389
54.73773873201034,10.360090818180476,73.6432763122332,7.390322914355794,10.756787631591823,306.40701736705194,97.6359099631306,724.0171966621042,88.27624740586863,5.66687820673254,1,49.06685928755572,4.104951343311216,0.890322914355794,10.502487486906162
50.44489538593315,26.584446271550476,76.18056520389368,7.3661881462197085,9.359886387647602,195.2422509888315,11.782285261993442,908.2797117887663,80.3068143792267,0.9777269028362032,1,37.034399275319906,2.529681539297431,0.8661881462197085,1.1028085143911337
38.97431363068345,32.21990743199878,68.44225638754936,5.951006205041925,7.223966293425396,177.27356509320913,14.270766921391845,779.0967165848167,42.71733181894978,1.4726418826608378,0,26.416825856620356,2.552819771636818,0.5489937949580748,1.030915392214648
35.11044234247205,24.550539625721235,58.13560892049124,6.728842596446059,9.755414013271668,481.6349412142857,36.887039670098034,788.3777201917867,85.87567063998301,6.456183713245495,0,26.49063928241744,8.144584117867993,0.22884259644605898,3.5984834370578227
51.30922856909668,12.56209090488165,38.22325721547132,5.556010638944917,11.527342575528262,181.086638604275,83.62191377553202,988.7056735258876,75.0659387865813,3.915605622614305,1,44.86371663365325,4.616817966174588,0.9439893610550829,9.639384469118436
49.13714687695234,39.173841700837066,78.97669529721327,7.363577086102348,12.3942704613412,423.26732436501567,46.72309527508142,890.9805968511806,82.09808754938153,5.7099485226526845,1,29.88823874306723,5.292383272302627,0.8635770861023477,5.790986796303722
49.58014336081975,25.540312941282934,36.4481700315163,6.545974616383419,9.946610214372374,247.5880838142149,32.16106002558217,463.9621529953805,62.46795111183289,2.364982558012923,1,36.91721958972967,6.611486852517635,0.04597461638341915,3.1989352815549865
50.42540693371892,28.42558732957034,32.15941531942586,5.586446302835558,7.321903121683207,494.26393902329534,56.120383220886126,452.29885635704295,78.18886391157955,4.164669915058098,1,36.091688849483425,14.905689206580778,0.913553697164442,4.10908009095064
36.480893034681806,17.09829348122522,46.52924682719497,6.184999986016274,9.317501677195452,247.2622961451152,26.052319744575,644.0073899973802,81.25895272008931,3.209167744158804,0,30.24328287904006,5.202318838421784,0.3150000139837257,2.4274253291490977
42.169314570885454,24.504942553204117,23.410434242743307,5.653698923722469,12.290351430733589,240.60664996429043,40.115990724752095,744.196797230997,9.281492608660429,2.743964845523562,1,31.83574826021004,9.85671322237201,0.8463010762775314,4.930396239992523
37.317381190502594,22.874484758749656,78.70966788030745,6.28588887874672,9.302874164936584,354.9854515510492,33.260514923204184,620.1780473434288,87.86952789945927,3.898562054149937,0,28.781222517716568,4.453480499807095,0.21411112125328025,3.0941838499156393
52.26206851751187,12.246875260059513,55.30601338498549,6.839852684322646,11.57224634883378,484.6067226507277,80.41410224146459,921.1678864559344,31.025178888765694,6.608338053812755,1,45.86159817784536,8.606660168555859,0.33985268432264615,9.305718010585348
47.46596253655116,13.184810606424016,53.41712549985051,6.439779816082879,10.057709453424716,490.4838423185732,92.42557264380008,556.0863453804975,40.59095586250199,7.588536859749888,1,41.20766527359071,9.01340961716033,0.060220183917120806,9.295895557177408
41.61796049705298,35.12417558856323,59.34777679398319,6.267444349438909,7.929785000875174,382.8824585867941,75.95721921569118,963.3128771169356,72.27133832735338,5.559511856110064,0,26.999994975689205,6.344599236752137,0.23255565056109084,6.023244176447755
36.27116700572047,17.19459856619771,49.8214188666324,5.738314091080929,12.369204064184594,401.8425462545415,43.90835760299835,1018.5205935111442,60.84066750152479,6.081551257305519,0,30.034485443811683,7.906952525451381,0.7616859089190706,5.431114353146777
41.21964643431325,15.848748144958916,21.923811025672496,5.989878091387313,6.673707632565496,325.3608703892111,50.43349774966638,499.4554460765205,81.37539211924516,3.7331782475365367,1,34.686848484696405,14.193140487192018,0.5101219086126871,3.365784188689233
41.50366644053494,25.147343537504177,56.738677330423805,5.700286575476702,10.199122262041204,402.3102956529327,12.507369392943568,920.6449946903904,37.051637569909495,3.8511542864902752,0,31.066596860073787,6.967778173209839,0.799713424523298,1.275641896151435
49.59212356676128,33.06241394087539,62.97043261738584,7.114997463313322,7.671128273947239,443.9118619881986,74.68647111345378,1169.1487807200913,34.595934730854275,5.812821145484183,1,33.19577039104825,6.939328746505187,0.6149974633133217,5.72929500239759
47.75114942710427,11.858395557369638,45.00494363744319,5.770479655969445,6.536525028331005,294.4381212780093,59.64756793950441,554.2590538106774,3.8519964587187703,3.551720003053007,1,42.088629244847596,6.400140897865759,0.7295203440305551,3.8988782071564465
52.74425485152653,27.304237589147675,65.43773432427157,6.690746733097787,10.02347149666599,347.9449051320412,90.24399961374364,1127.4422648929235,42.64528390026923,5.779444983362075,1,38.34283819224017,5.237157899361525,0.19074673309778678,9.04558157873496
44.44429850323898,13.5763132852172,33.62007796030524,6.185480827177692,9.99649724747939,314.9266780932191,20.06111435751532,884.8383594192132,66.16636932961978,2.363732304500925,0,38.41040130102216,9.096648437773837,0.31451917282230824,2.0054087445627116
37.39188491876603,11.093831524768554,33.27659546397104,5.951956769310367,11.655207213405768,324.98824541147087,75.97261219326121,872.7558938653696,28.106084586359447,6.854843970563669,0,33.243692201942785,9.481345536579731,0.5480432306896326,8.85476537656177
49.2648957444599,11.582318564866522,29.68501926125444,6.778936878984208,11.95800554441524,456.0191639495764,68.46716617191898,441.53814585669375,42.64538623064573,5.949390650218129,1,43.558878578687185,14.861296324013903,0.27893687898420794,8.187307526942067
50.21570097233795,35.02492324625324,42.31968558734971,6.414004618753881,11.822331909543172,242.24673208222808,26.58455338097522,998.6402227091186,20.745799163675024,2.3858137773841133,1,32.62769024920854,5.592070413201923,0.08599538124611872,3.1429141373685714
46.22554395138992,13.539174508841846,70.820722123345,6.300290934569119,9.27646986333404,183.2736102402497,66.73786395408251,782.6184421184466,70.55090252843146,5.211238114193436,1,39.966986888149854,2.5518207673475537,0.19970906543088063,6.190917837133335
50.41934359909122,11.354540932368758,69.67472372894386,6.685704009784443,11.0535182978125,282.51204410945167,92.43733805766496,976.9395134681072,6.446040520703239,6.504447893811808,1,44.69445859230076,3.997356186250683,0.1857040097844429,10.217578076214794
44.87591192728782,23.13699661428737,42.96945247781023,6.482535256980001,10.615561941151682,183.23407619250605,91.84359876671188,1047.3448827572847,64.48447495004484,6.487599715638942,0,34.49297370404066,4.16730402283216,0.017464743019998785,9.749714116063123
45.45465658763988,35.319804158260744,55.3471241588142,6.106968417103122,9.372494048935357,299.36017026480766,71.96265745161413,819.0370986978228,35.10460105704851,4.258075149142247,1,29.40016090007551,5.31278525273201,0.393031582896878,6.744695787108271
43.55082036717099,17.87225129467906,63.24897898849494,6.618122575530503,10.777701553487946,461.4032421428234,4.80731125340601,610.9154506226514,4.743646244840871,3.700305068845173,0,35.76730831025592,7.181487541233096,0.11812257553050287,0.5181176596393404
35.5083825348819,22.65137852577749,34.472406477681375,6.838997153101389,13.5779830136501,346.9734081929911,87.22643373201615,513.2579931142507,77.81226285626072,8.384023446080471,0,27.46524439852474,9.781501810746919,0.33899715310138934,11.843590355545913
37.15782853986609,11.197675976912535,30.088465153684822,5.553386317173708,7.543149949451019,442.1731413212311,65.777860700454,528.4025023459315,44.89496768630487,5.548769047988335,0,32.997015299915155,14.223061162246593,0.9466136828262917,4.961722666176257
35.628583713734685,23.47235542404628,78.32575959273866,6.431743457815351,13.246176766284211,166.4763678462047,31.04342531827344,1093.547723156639,54.93870726545162,3.7995906563590087,0,27.265715911893007,2.0986419632273354,0.06825654218464905,4.112066991967927
47.72820822527561,27.32839241911401,57.05343879257711,5.615366569167088,6.427644111865587,460.3494370148707,18.72503617056993,498.86247650431096,66.88276223720112,2.358482185828555,1,34.684856186860436,7.929753113500873,0.8846334308329116,1.2035786848623393
41.287119621526536,27.127211612564345,78.88494331001984,5.872810828136222,8.467113703213286,340.7148657628464,11.620386299731711,707.7552584372547,59.95669897010698,4.218773468478548,0,30.087075313062456,4.265069882325511,0.6271891718637779,0.9839113207509032
45.17141382329406,19.97280076523096,40.26535922793374,6.621017468155946,8.305161988892227,112.70391549619193,5.0236899257760985,667.4197170312246,66.77711837331505,0.1,1,36.14941733752954,2.731199185100013,0.12101746815594616,0.41722558615536465
53.15132947852186,19.465995419894064,62.18190199844789,7.232377830531162,11.010920863047248,353.24758211401473,75.41032479507564,1092.3645333911763,69.6053516120072,5.76430733243066,1,42.80489411661999,5.590961508608786,0.7323778305311617,8.303371185752676
39.9858445829775,13.198708568097937,33.35621819247426,7.26561135837697,7.049799614218323,480.5587825043672,23.584299894327533,782.1548005554332,54.02363775081498,3.1023877814174887,0,34.708229487977725,13.987534361672955,0.7656113583769697,1.6626458829663946
43.207658460712594,21.00394961938805,35.672010276434776,5.639888020277263,13.05878089471803,131.66680019014484,2.425293604325507,1197.1571338785102,33.907404781698105,1.1764937934470805,0,34.13234364590726,3.5903894877220073,0.8601119797227366,0.3167137778424776
50.11102277086097,12.98484006618894,50.71412727617744,6.3382101725734135,12.628411267720333,332.9824521878288,39.72706518419893,989.6437970425158,22.88279347447084,4.354857512635174,1,43.60418660853315,6.438906924012233,0.16178982742658654,5.016897176055979
39.575963309832446,32.99787834136155,39.17708753048427,6.666012966009102,11.216526557482222,466.1914411478859,48.26070805923389,1080.7388603234283,82.26129129875085,6.809871051880792,0,26.516735084432053,11.603415523690318,0.16601296600910231,5.413175136292932
36.53959819657586,38.98822893244558,30.057293830435068,5.794139809100686,9.667310654337582,103.87806733374984,16.92302309001269,478.9378128213399,88.29323601743982,1.715125294363279,0,22.293456000699106,3.344723719358734,0.7058601908993136,1.6360012142168059
40.79502905827536,39.10223370000121,35.77284211935956,7.030864433489543,13.463648337136627,352.36517058632927,4.404833616254978,602.4818042119167,33.1896479588388,3.652537338869624,0,24.843261457925127,9.582212042316465,0.5308644334895432,0.5930513079285484
38.22442574508009,35.95213298126181,22.14490366795188,6.988470516874478,12.645972437764447,289.96091673238504,18.912548309806887,508.3569564574626,11.10796561650702,3.4708096288898207,1,24.481929369885222,12.528067556137037,0.48847051687447784,2.391675646537065
53.59395304685146,28.02376448018857,62.2654172886492,7.306682027413589,9.994521184649958,238.79572745944424,67.91027618365743,770.8975779204477,21.028359440478813,2.947254243686434,1,38.574909869378956,3.774506479107471,0.8066820274135891,6.787306939729937
51.16240759128834,31.0259709173164,49.5269994251517,5.516972024166886,11.61498683563449,351.0145959781504,8.22436772512064,974.6299905295278,61.360061138847065,1.2296387276814778,1,35.28877389141634,6.947069882867807,0.9830279758331137,0.955259228586934
47.66807513020847,18.556174080412426,25.65458398427154,5.933368487978005,10.535439617437476,121.08083783496676,55.50370305569938,535.2508545624001,16.564003296249766,2.40838760804829,1,38.82270412826521,4.542589668869516,0.5666315120219947,5.847559120875007
52.42921180375436,28.92311260517862,30.301639587709477,7.154373428490644,10.703537907106115,401.2252185149601,14.641198790816668,504.1348356557911,71.21100457548893,2.626165012656609,1,37.26505183574689,12.81802563059669,0.6543734284906444,1.5671262626298244
51.07344153798229,23.669486483196323,26.15207228675864,6.841160101653871,8.64780855549977,101.79179076788304,19.568917358041936,891.6869990243523,84.07272158872422,0.2981130302831855,1,38.9846201966464,3.7489510816279115,0.34116010165387056,1.69228250950743
38.73140117772072,24.46052019330797,56.75556849655259,7.288779707396982,9.696676836999174,222.7742975169409,39.307788326669865,584.2502030107391,87.72863635709625,3.0792988708424507,0,29.25749897149322,3.8571916668128408,0.7887797073969818,3.811549205808862
52.85117996979956,32.73329681125474,25.65262181674963,5.614359309060533,6.624971446317954,301.5834550738714,10.082533605373134,783.4600574029928,1.8392955377401607,0.1,1,35.551246362034654,11.315339149274374,0.885640690939467,0.6679649724213823
